HILICZ_negative|IK:KRKNYBCHXYNGOX-UHFFFAOYSA-N,HILICZ_negative|IK:FBPFZTCFMRRESA-KVTDHHQDSA-N,HILICZ_positive|IK:KWIUHFFTVRNATP-UHFFFAOYSA-N,HILICZ_positive|IK:OLXZPDWKRNYJJZ-UHFFFAOYSA-N,C18_positive|IK:WQZGKKKJIJFFOK-PHYPRBDBSA-N,HILICZ_positive|IK:KDJVHSVOXOZBDR-UHFFFAOYSA-N,HILICZ_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N,HILICZ_positive|IK:HUMNYLRZRPPJDN-UHFFFAOYSA-N,HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N,HILICZ_negative|IK:CZMRCDWAGMRECN-UGDNZRGBSA-N,HILICZ_negative|IK:AAWZDTNXLSGCEK-LNVDRNJUSA-N,C18_negative|IK:GUBGYTABKSRVRQ-QUYVBRFLSA-N,HILICZ_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N,HILICZ_negative|IK:DRTQHJPVMGBUCF-UHFFFAOYSA-N,C18_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N,HILICZ_negative|IK:BJRNKVDFDLYUGJ-UHFFFAOYSA-N,C18_negative|IK:NJRLDXGREKHXGV-IVABAYMNSA-N,HILICZ_positive|IK:JHAXQRDTTACRKJ-FQDDALBOSA-N,HILICZ_negative|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N,HILICZ_negative|IK:KCOOTJRKKIDHTM-UHFFFAOYSA-N,HILICZ_positive|IK:UAUDZVJPLUQNMU-KTKRTIGZSA-N,HILICZ_negative|IK:JVQYSWDUAOAHFM-UHFFFAOYSA-N,HILICZ_positive|IK:PUQSUZTXKPLAPR-UJPOAAIJSA-N,C18_positive|IK:BJHIKXHVCXFQLS-PQLUHFTBSA-N,HILICZ_positive|IK:NJMQSVWMCODQIP-FQXXIRCGSA-N,C18_positive|IK:ZUUPZDSDPDQRJK-VXPJCVMDSA-N,HILICZ_negative|IK:GHOKWGTUZJEAQD-UHFFFAOYSA-N,HILICZ_negative|IK:AMKYESDOVDKZKV-UHFFFAOYSA-N,HILICZ_positive|IK:GFFGJBXGBJISGV-UHFFFAOYSA-N,HILICZ_positive|IK:YNBADRVTZLEFNH-UHFFFAOYSA-N,HILICZ_negative|IK:YCIMNLLNPGFGHC-UHFFFAOYSA-N,HILICZ_negative|IK:VRYALKFFQXWPIH-UHFFFAOYSA-N,HILICZ_negative|IK:RYWDJUUPROVLNV-LXFHESFISA-N,HILICZ_negative|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N,HILICZ_negative|IK:WHBMMWSBFZVSSR-GSVOUGTGSA-N,HILICZ_negative|IK:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,HILICZ_negative|IK:GFFGJBXGBJISGV-UHFFFAOYSA-N,HILICZ_negative|IK:IHCCAYCGZOLTEU-UHFFFAOYSA-N,C18_negative|IK:WQZGKKKJIJFFOK-DVKNGEFBSA-N,HILICZ_negative|IK:DLIKSSGEMUFQOK-UHFFFAOYSA-N,C18_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N,HILICZ_positive|IK:CKTSBUTUHBMZGZ-SHYZEUOFSA-N,HILICZ_positive|IK:FDGQSTZJBFJUBT-UHFFFAOYSA-N,HILICZ_positive|IK:OZFDJYNLTZUREV-UHFFFAOYSA-N,HILICZ_positive|IK:ZBUMLAXYOMYUCL-UHFFFAOYSA-N,HILICZ_positive|IK:XEAQIWGXBXCYFX-UHFFFAOYSA-N,HILICZ_positive|IK:LZFOPEXOUVTGJS-UHFFFAOYSA-N,HILICZ_negative|IK:ODHCTXKNWHHXJC-UHFFFAOYSA-N,HILICZ_positive|IK:LJVMNMMAZVWXPY-UHFFFAOYSA-N,HILICZ_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N
0.0,0.0,19.38530778755008,17.15391024898812,16.439638643491456,15.787629201560472,16.367358788590654,17.64578965273874,15.868709027689,0.0,17.486977860179433,16.05750789120845,0.0,0.0,15.653589064446011,0.0,15.406431226175153,0.0,13.3094549210867,17.169855095337912,15.934887942435026,17.615575700395897,15.514604089809303,0.0,14.735551665230236,0.0,17.265756941729773,0.0,19.547399180549714,16.936230115970258,15.33095157520802,0.0,15.748700071406486,15.034607694403771,16.625089025837063,16.129242805075215,15.684076507619276,14.42279894228809,15.969675615169482,14.339857924229946,15.439120610012871,16.38843769619766,15.187459966927303,0.0,14.467926740275486,16.27222667641886,0.0,16.482995804673997,14.374389492109229,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.470224729159764,0.0,12.743416579284949,0.0,14.490170130159417,0.0,0.0,0.0,12.79882738500867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.147367185000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.759656090826423,0.0,13.74980599523003,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,16.86989758861699,0.0,0.0,0.0,0.0,0.0,0.0,14.95195688396465,0.0,0.0,15.682796114309996,0.0,15.252246716948031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.027353051505395,0.0,15.715201560305688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19.44447565276822,0.0,0.0,0.0,0.0,0.0,0.0,14.989117165283997,18.82874845156402,16.92535904492693,0.0,0.0,15.348653816599455,0.0,15.868074528648435,0.0,0.0,0.0,15.426471507520304,15.5939570026171,0.0,14.939220000665886,15.531700621584012,0.0,0.0,15.405717692478229,0.0,0.0,0.0,13.919103922794855,15.643166477437315,0.0,0.0,0.0,14.665279681920124,14.096027883032248,0.0,0.0,13.361408824576165,14.603120293943602,0.0,0.0,14.412557629907877,14.24724124944706,15.384360329554973,0.0,0.0,0.0,0.0
18.10967122194607,16.69962802695273,18.570347225620758,16.293842118760168,16.217877177664214,15.31589407171851,15.993608735635137,18.502902622035943,13.711552819221849,0.0,14.018570983769006,16.2092776014256,16.13867754947771,15.56589249891918,14.90805824857502,16.23138304419852,15.175332566326858,15.238440975962378,15.392856926953284,13.292786130624952,13.75574860659773,14.092436341090554,13.632771183299122,0.0,15.639516496274204,0.0,15.168166074075195,0.0,17.538577029257855,14.66303286695087,0.0,14.67117158644012,15.081867283541598,0.0,13.788718611456952,13.091665179013813,0.0,0.0,14.76555192037408,11.758818778478917,13.22929251852885,13.588161694241563,0.0,0.0,15.30357959264289,15.12712753668053,14.646006392338409,12.747361208444197,15.093356687600018,13.551938378631045
17.867179527302675,0.0,0.0,16.206817192802525,15.96170779574385,15.700173958083017,0.0,18.54104311985018,14.642415472146013,13.604264891385064,15.612879535470732,16.394147981387885,0.0,15.686609044483566,15.048889308455134,0.0,15.12852123183305,15.529439295281612,14.927744247983844,14.23687459224105,0.0,15.926120708061813,14.143933523946854,0.0,15.295081919097557,15.859303144361949,0.0,14.550799368081403,18.116757414039448,15.929949593728098,13.028014031581591,15.151608555127783,14.356041581185709,13.251531302281906,14.344707992853314,13.51905027042972,15.279177713987131,0.0,14.802109012998512,12.130574015999024,14.084208093001765,14.414631491473306,0.0,0.0,14.161103536149714,0.0,13.943849182627035,14.264363699810218,13.93749751628833,13.503093510634812
17.837881723266687,0.0,0.0,16.074816831898048,0.0,0.0,0.0,16.803625740168386,0.0,0.0,0.0,14.882031625966814,13.424147027290788,0.0,0.0,14.822041923074217,0.0,13.261717853667456,12.847367283250062,0.0,0.0,0.0,0.0,14.545757159155096,12.715269711179667,13.877794878336264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.529707326237608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.745009632610945,0.0,13.057934741102748,0.0,0.0,0.0,13.717772357955296
18.072998421581367,0.0,0.0,0.0,0.0,0.0,0.0,15.20708521541946,0.0,0.0,0.0,15.125162445982411,13.033085659517967,14.872610976397397,0.0,15.49746940852108,0.0,12.368245595996305,0.0,0.0,13.418931829677373,11.84801899152018,0.0,0.0,12.728635079603594,11.40856993940766,0.0,14.131938390219322,0.0,0.0,12.105211970815589,0.0,0.0,0.0,0.0,0.0,11.915804215166006,14.609756162425525,12.704133100306152,0.0,0.0,0.0,13.117285383905225,14.311534136543871,0.0,12.298636057902216,12.471573339593162,11.668431089899071,0.0,13.321080960109985
17.913973763825407,19.086841099752608,0.0,16.95245410077882,16.646231627081267,16.246209703152793,16.86016401521494,0.0,15.923985962450455,13.60707030647008,15.057955526978231,16.347414690568105,0.0,15.675868470289425,15.709732473257022,16.0766360198162,15.895021098107238,0.0,15.869965346945378,14.681193262991824,16.346225513925148,16.054735161868127,15.788592586100156,0.0,16.30861430603472,16.573342762933034,15.50632986169454,14.606953904750508,18.02764656879126,15.58650790082829,15.439062422564325,15.117127519846193,15.367610685577104,15.50384481566523,15.366180279826336,14.69662568148927,14.719581055635482,0.0,14.783062474418555,15.23456854831389,15.281466004997004,14.595747302660811,0.0,0.0,14.717080252330176,16.59106152980504,15.034243897066734,14.223560665613528,14.49784541080549,0.0
17.986853949120196,0.0,0.0,0.0,14.983283301699611,14.529785772287951,0.0,16.778082829563942,0.0,0.0,0.0,15.228696631045583,14.578490161145831,11.870094818409935,0.0,16.188622158355138,13.016488407576846,0.0,13.41861503526526,0.0,13.4957738230917,11.837917477036108,12.807925955625404,0.0,13.53009142906351,13.913039128804542,0.0,14.12816299910306,0.0,0.0,12.09456086640385,0.0,0.0,0.0,0.0,0.0,0.0,14.437327455407027,13.570075669314717,0.0,0.0,0.0,12.667001490730982,14.3094929982562,13.252716915176046,13.34759268791747,14.151824699510827,0.0,13.101042505755936,12.545304740721097
17.897252871891762,18.73280926932887,18.70535757850195,17.814179064722445,0.0,16.130340246183962,16.898789458225707,0.0,16.376420446277713,0.0,15.83913005519991,16.6351213996206,0.0,0.0,0.0,0.0,16.140377715982826,14.389567468491338,16.279534903095737,15.30418402805747,16.33124311739658,16.552475845151076,15.72492240136722,16.80782655865713,17.009350251080274,0.0,0.0,0.0,0.0,15.581815124102937,15.603767833565447,14.808903778972327,14.88821651580241,13.547161489824363,15.724851754331535,15.153097246771193,14.43930433912032,0.0,14.610384095616718,0.0,15.753864071841146,15.456452886397695,0.0,0.0,13.867075861808267,16.924575423900972,0.0,14.907146838898443,13.645306013504182,0.0
0.0,0.0,0.0,16.9757386516402,15.32200917679083,15.65169756950857,16.38521201665112,18.41231363383945,0.0,0.0,0.0,15.274733658749646,0.0,0.0,14.63257064261555,15.812535750379114,14.722653215785572,15.391048662452656,14.55346244045693,0.0,0.0,0.0,13.990551084288157,0.0,14.578810489086226,15.4990521142844,0.0,0.0,0.0,0.0,0.0,0.0,12.10159121099108,12.67698203216522,13.342483297578244,12.684994933822129,0.0,0.0,0.0,0.0,13.441590565082892,13.594716357799433,13.325177172358298,0.0,0.0,14.83212492357744,14.204651145129178,0.0,0.0,14.004581298647429
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.364332943225776,0.0,16.80620279461705,0.0,0.0,0.0,14.528942898203054,0.0,16.264102465799194,0.0,0.0,0.0,12.040781013243482,0.0,0.0,12.52126079104491,0.0,0.0,14.786849957842689,0.0,0.0,0.0,0.0,13.003259714801777,0.0,12.724353967756969,0.0,0.0,0.0,0.0,0.0,13.291275214596498,0.0,13.373514890478049,0.0,0.0,13.766060004951276,0.0,13.595650137116143,0.0,0.0,0.0,0.0
17.835707699579075,0.0,0.0,16.109827564291198,13.527066310746402,0.0,0.0,15.519798700103529,0.0,0.0,0.0,14.539390663708083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.036849004404113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.034609401778814,0.0,13.724210905959154,0.0,0.0,0.0,0.0,0.0,14.173234904908618
18.143045077348567,16.32971067313552,0.0,0.0,14.844274199489297,0.0,0.0,15.224938631676686,0.0,0.0,0.0,15.212627617097594,0.0,0.0,0.0,16.65626675573833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63026343224256,11.976320659931735,12.720560678305484,14.557800134578116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.443836229492804,14.053331298355433,13.689312615686054,0.0,0.0,12.52802820946753,0.0,0.0,13.729841234731827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.678485362873753,0.0,0.0,0.0,14.814529320963532,0.0,0.0,0.0,13.73869732856672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.757529689793802,13.78799881034966,12.08853098187141,0.0,12.292778164988263,0.0,0.0,0.0
0.0,19.122804990515704,19.31566958426589,0.0,0.0,0.0,0.0,0.0,16.779951061131786,18.41920411444097,15.959667730125664,16.407781608256187,0.0,16.04233205120208,0.0,0.0,0.0,0.0,15.589577745913584,16.57391098513078,0.0,17.271372117987625,15.384767092158487,17.300687917724204,0.0,16.546912398216786,15.914808144168465,14.51971527563246,19.13496147905776,0.0,16.074839116080582,15.295547359261333,15.4200823397137,15.56317257837008,16.213732404480606,15.722523054233678,15.484540350736522,0.0,0.0,15.059400673042616,15.832446825512804,16.313812581597837,15.376326986140931,0.0,0.0,0.0,14.925395885630534,15.183566894401473,14.54958445946429,0.0
0.0,17.436738092943386,17.372169079694647,15.764757110902371,15.857059290871314,14.908325541703048,15.705078243738471,17.11751038703142,0.0,0.0,0.0,0.0,15.065076844308509,14.386720626394268,13.76993960310912,15.792475473793958,13.68758340422085,0.0,13.871739915304865,0.0,0.0,0.0,0.0,0.0,13.7814162640163,14.425208238483288,13.63840225425964,14.585463992902191,0.0,13.633172830459127,0.0,0.0,13.413588198251643,0.0,12.42240756965143,0.0,12.946185740019969,0.0,0.0,13.567409476678511,0.0,12.70886666902078,12.198574671681271,13.67929734336054,13.272441463160668,12.69242112752686,14.335525121142192,0.0,12.999695655716168,13.294408682639954
18.223292524540405,14.400840216459494,0.0,0.0,0.0,0.0,0.0,16.092337721681556,0.0,0.0,0.0,15.604338701038577,13.899874613527286,12.207997114622126,0.0,13.76463714834917,0.0,12.000699410612068,0.0,0.0,14.05016439881418,0.0,0.0,15.085563371615024,12.77305711072857,13.61448793548598,0.0,14.171854436798998,0.0,0.0,0.0,0.0,0.0,0.0,13.395691981138592,0.0,13.174096839386577,14.462087190378767,13.491631547286122,0.0,0.0,13.51850809894414,0.0,14.250144666129858,0.0,11.936187830698303,0.0,0.0,0.0,14.429969453376836
18.01376275754505,0.0,0.0,15.214918742330246,14.651424315378607,0.0,0.0,14.61806114440919,0.0,0.0,0.0,14.83443001403689,14.174761977021753,14.542126627198847,0.0,14.495548317569147,0.0,13.482125424235957,12.811047976866814,0.0,14.959453036963613,11.68779895831962,12.417934306824694,0.0,12.920095443105485,12.320443104936524,0.0,0.0,0.0,0.0,12.906607065912835,0.0,0.0,13.004692532190004,0.0,0.0,0.0,14.254587580453968,13.373974877266155,0.0,0.0,0.0,0.0,14.323188691406047,0.0,13.501927264456231,12.907096481318812,0.0,11.978488851736373,0.0
18.341094292004417,0.0,0.0,0.0,0.0,13.697606153138018,0.0,15.700531312505122,0.0,0.0,15.43903838588364,0.0,0.0,0.0,0.0,0.0,0.0,13.287046711584258,0.0,0.0,13.940196648654624,11.885750340792724,14.209115185683489,13.779530291144924,0.0,10.952647388134515,0.0,14.102787146101296,0.0,13.078109593465976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.814334103882,14.291915445302362,0.0,12.12830235779813,0.0,11.832894988439389,0.0,12.326913472148808
18.219809933283905,0.0,0.0,14.298338706491212,13.71228390662267,13.851793726650753,0.0,16.47731201420642,0.0,0.0,0.0,14.868147083089708,14.245614237405563,0.0,0.0,13.253464553178596,12.462300044113382,13.349049093441844,0.0,0.0,13.955689540726478,0.0,13.022101206053431,0.0,12.785287698515369,0.0,0.0,14.262280938261627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.44740347387248,12.418029653327569,0.0,0.0,0.0,11.575603417351507,14.324232495653616,0.0,13.271189249926946,0.0,0.0,0.0,0.0
17.949544347961645,0.0,0.0,17.504615277948762,16.116273866140265,15.188250339435632,0.0,17.68406628061557,0.0,0.0,0.0,14.476097009570854,0.0,0.0,14.042137977654486,14.873693148919308,14.120719034119798,0.0,13.6751131623281,14.158555617625392,14.978512936454624,14.284539851631006,0.0,0.0,13.948986141326053,15.645173683613482,12.434255177522616,0.0,0.0,0.0,0.0,0.0,13.9549690211968,15.999551680501227,13.604389890941336,0.0,13.212553384252429,14.40696635161849,0.0,13.06020726559779,13.70326427717191,0.0,15.31013174239537,14.148823475278952,0.0,13.753571035719164,0.0,0.0,0.0,0.0
18.06056722176763,0.0,0.0,0.0,15.080335703093512,15.055924234583497,0.0,17.65180169503459,0.0,0.0,0.0,14.46454580393789,0.0,0.0,13.914301778894322,0.0,14.140044308529257,15.192357136518154,14.058159634147302,0.0,0.0,0.0,0.0,0.0,14.044017105957344,15.192512938422164,0.0,14.588107544291102,0.0,0.0,0.0,0.0,0.0,12.99652209734907,12.524372932823804,0.0,0.0,0.0,13.130755355249509,0.0,13.350231542001897,13.749992162147551,0.0,0.0,0.0,14.011151666111823,12.972609381335952,0.0,0.0,14.326181884318368
